asia_category_code,brand_name,category_name,code,color_name,description,description_short,family,id,image,import_amount,import_price,import_value,is_active,last_date,magento_status,model,model2,name,price,product_all_properties,promotion_price,promotion_status,pv_sku,quantity,revenue,series,status,url_key,variant,watched
03-N002-99,CM,Bàn Phím,Sửa Mã SP,,<p>- Khung nh&ocirc;m mang lại sự chắc chắn cho sản phẩm<br />- Bộ điều khiển LED b&agrave;n ph&iacute;m với đang dạng nhiều chế độ kh&aacute;c nhau<br />- 100% Cherry MX<br />- D&acirc;y USB chắc chắn v&agrave; bền bỉ <br />- Chế độ anti-ghosting cho ph&eacute;p bấm tổ hợp ph&iacute;m c&ugrave;ng l&uacute;c<br />- Kết cấu ph&ugrave; hợp cho chơi c&aacute;c game FPS / MOBA</p>,<p>- Khung nh&ocirc;m mang lại sự chắc chắn cho sản phẩm<br />- Bộ điều khiển LED b&agrave;n ph&iacute;m với đang dạng nhiều chế độ kh&aacute;c nhau<br />- 100% Cherry MX<br />- D&acirc;y USB chắc chắn v&agrave; bền bỉ <br />- Chế độ anti-ghosting cho ph&eacute;p bấm tổ hợp ph&iacute;m c&ugrave;ng l&uacute;c<br />- Kết cấu ph&ugrave; hợp cho chơi c&aacute;c game FPS / MOBA</p>,,73,http://shop.gcafe.vn/media/catalog/product/b/_/b_n_ph_m_masterkey_pro_m.png,1,1730000,1572727,1,2018-09-27,1,Bàn phím Masterkeys Pro M,,Bàn phím Masterkeys Pro M,1990000.0,1602753 ban phim masterkeys pro m ban phim  cm,,0.0,1602753,0.00013326226012793177,0.000634197787331031,Masterkeys,1,ban-phim-masterkey-pro-m,White led,0
03-N004-01,CoolerPlus,Bàn Phím,Sửa Mã SP,,"<p><span>- B&agrave;n ph&iacute;m LED 7 m&agrave;u, thiết kế chống nước (d&agrave;nh cho Gaming).</span><br /><span>- Anti Ghosting: 19 ph&iacute;m</span><br /><span>- Ph&iacute;m Functions: 12 ph&iacute;m</span><br /><span>- Độ bền ph&iacute;m: 10 triệu lượt nhấn</span><br /><span>- Kết nối: USB 2.0</span></p>","<p><span>- B&agrave;n ph&iacute;m LED 7 m&agrave;u, thiết kế chống nước (d&agrave;nh cho Gaming).</span><br /><span>- Anti Ghosting: 19 ph&iacute;m</span><br /><span>- Ph&iacute;m Functions: 12 ph&iacute;m</span><br /><span>- Độ bền ph&iacute;m: 10 triệu lượt nhấn</span><br /><span>- Kết nối: USB 2.0</span></p>",,90,http://shop.gcafe.vn/media/catalog/product/b/a/ban-phim-coolerplus-cpk-c180l-usb-gaming-2.jpg,0,205000,0,0,,1,Bàn phím CoolerPlus CPK C180L USB Gaming (Vàng),,Bàn phím CoolerPlus CPK C180L USB Gaming (Vàng),230000.0,1703448 ban phim coolerplus cpk c180l usb gaming (vang) ban phim  coolerplus,,0.0,1703448,0.0,0.0,CPK,5,ban-phim-coolerplus-cpk-c180l-usb-gaming-full-size-led-gold-phim-den,"Vàng, USB connection",0
03-N002-99,Khác,Bàn Phím,Sửa Mã SP,,,,,92,http://shop.gcafe.vn/media/catalog/product/c/2/c200_10-800x800_1.jpg,0,,0,0,,2,"Bàn phím CoolerPlus CPK C200 USB Full-size Gaming (Đen, phím đen)",,"Bàn phím CoolerPlus CPK C200 USB Full-size Gaming (Đen, phím đen)",330000.0,"1703639 ban phim coolerplus cpk c200 usb full-size gaming (den, phim den) ban phim  khac",,0.0,1703639,0.0,0.0,,0,ban-phim-coolerplus-cpk-c200-usb-full-size-gaming-den-phim-den,,0
03-N002-99,,Bàn Phím,Sửa Mã SP,Đen,"<p>- B&agrave;n ph&iacute;m C210 với thiết kế cho cảm gi&aacute;c tương tự như b&agrave;n ph&iacute;m cơ .<span style=""text-align: center;"">&nbsp;</span><br />- Đặc biết c&aacute;c ph&iacute;m của C210 được thiết kế cao hơn c&aacute;c ph&iacute;m th&ocirc;ng thường kh&aacute;c<br />- Với thiết kế ph&iacute;m cao như tr&ecirc;n sẽ rất dễ d&agrave;ng khi vệ sinh, hoặc khi v&ocirc; t&igrave;nh đỗ nước v&agrave;o cũng kh&ocirc;ng bị ảnh hưởng c&aacute;c vi mạch b&ecirc;n trong.<br />- Ngo&agrave;i ra b&agrave;n ph&iacute;m được t&iacute;ch hợp Anti-Ghosting , c&oacute; thể sử dụng l&ecirc;n đến 19 ph&iacute;m c&ugrave;ng l&uacute;c , Polling rate l&ecirc;n đến 1000Hz, được kết nối th&ocirc;ng qua cổng USB, d&acirc;y dẫn bọc lưới chống cắt , chống đứt ngầm.<span style=""text-align: center;"">&nbsp;</span><br />- Tương th&iacute;ch tất cả c&aacute;c hệ điều h&agrave;nh , kh&ocirc;ng cần c&agrave;i đặt phần mềm . Keycaps khắc laser chống bay chữ . 4 ph&iacute;m mũi t&ecirc;n v&agrave; ASDW c&oacute; thể thay đổi cho nhau.</p>","<p>- B&agrave;n ph&iacute;m C210 với thiết kế cho cảm gi&aacute;c tương tự như b&agrave;n ph&iacute;m cơ .<span style=""text-align: center;"">&nbsp;</span><br />- Đặc biết c&aacute;c ph&iacute;m của C210 được thiết kế cao hơn c&aacute;c ph&iacute;m th&ocirc;ng thường kh&aacute;c<br />- Với thiết kế ph&iacute;m cao như tr&ecirc;n sẽ rất dễ d&agrave;ng khi vệ sinh, hoặc khi v&ocirc; t&igrave;nh đỗ nước v&agrave;o cũng kh&ocirc;ng bị ảnh hưởng c&aacute;c vi mạch b&ecirc;n trong.<br />- Ngo&agrave;i ra b&agrave;n ph&iacute;m được t&iacute;ch hợp Anti-Ghosting , c&oacute; thể sử dụng l&ecirc;n đến 19 ph&iacute;m c&ugrave;ng l&uacute;c , Polling rate l&ecirc;n đến 1000Hz, được kết nối th&ocirc;ng qua cổng USB, d&acirc;y dẫn bọc lưới chống cắt , chống đứt ngầm.<span style=""text-align: center;"">&nbsp;</span><br />- Tương th&iacute;ch tất cả c&aacute;c hệ điều h&agrave;nh , kh&ocirc;ng cần c&agrave;i đặt phần mềm . Keycaps khắc laser chống bay chữ . 4 ph&iacute;m mũi t&ecirc;n v&agrave; ASDW c&oacute; thể thay đổi cho nhau.</p>",,93,http://shop.gcafe.vn/media/catalog/product/c/1/c180led-1-700x700.png,2,267509,0,0,,1,Bàn phím giả cơ CoolerPlus CPK C210 Đen,,Bàn phím giả cơ CoolerPlus CPK C210 Đen,320000.0,1703753 ban phim gia co coolerplus cpk c210 den ban phim den,,0.0,1703753,0.0,0.0,,5,ban-phim-gi-co-coolerplus-cpk-c210-usb-full-size-gaming-led-den-phim-den,,0
03-N002-99,CoolerPlus,Bàn Phím,Sửa Mã SP,,"<p>- Thiết kế bắt mắt, LED RGB, keycap xuy&ecirc;n LED,<br />- Mặt hợp kim phủ chống trượt v&agrave; chống mồ h&ocirc;i tay.<br />- Chất liệu gia c&ocirc;ng cao cấp.</p>","<p>- Thiết kế bắt mắt, LED RGB, keycap xuy&ecirc;n LED,<br />- Mặt hợp kim phủ chống trượt v&agrave; chống mồ h&ocirc;i tay.<br />- Chất liệu gia c&ocirc;ng cao cấp.</p>",,96,http://shop.gcafe.vn/media/catalog/product/b/a/ban-phim-coolerplus-cpk-e350-1.jpg,-1,347599,-1,0,,1,Bàn phím CoolerPlus CPK E350,,Bàn phím CoolerPlus CPK E350,500000.0,1703641 ban phim coolerplus cpk e350 ban phim  coolerplus,,0.0,1703641,0.0,0.0,CPK,5,ban-phim-coolerplus-cpk-e350,,0
03-N002-99,Khác,Bàn Phím,Sửa Mã SP,,,,,103,http://shop.gcafe.vn/media/catalog/product/m/1/m1a1-700x700.png,0,,0,0,,2,"Bàn phím cơ CoolerPlus CPK M1 Blue Outemu Switch USB Full-size Gaming Led RGB (Đen, phím đen)",,"Bàn phím cơ CoolerPlus CPK M1 Blue Outemu Switch USB Full-size Gaming Led RGB (Đen, phím đen)",0.0,"1703658 ban phim co coolerplus cpk m1 blue outemu switch usb full-size gaming led rgb (den, phim den) ban phim  khac",,0.0,1703658,0.0,0.0,,0,ban-phim-co-coolerplus-cpk-m1,,0
03-N002-99,Khác,Bàn Phím,Sửa Mã SP,,,,,104,http://phongvu.vn/media/catalog/product/x/1/x1pa-700x700.jpg,0,,0,0,,2,Bàn phím CoolerPlus CPK X1 Plus,,Bàn phím CoolerPlus CPK X1 Plus,0.0,1703642 ban phim coolerplus cpk x1 plus ban phim  khac,,0.0,1703642,0.0,0.0,,0,ban-phim-coolerplus-cpk-x1-plus,,0
03-N002-99,,Bàn Phím,Sửa Mã SP,Đỏ,"<p>- B&agrave;n ph&iacute;m LED 7 m&agrave;u, thiết kế chống nước (d&agrave;nh cho Gaming).<br />- Anti Ghosting: 19 ph&iacute;m<br />- Ph&iacute;m Functions: 12 ph&iacute;m<br />- Độ bền ph&iacute;m: 10 triệu lượt nhấn<br />- Kết nối: USB 2.0<br />- D&acirc;y Cable: 1.6m<br />- Trọng lượng: 715G<br />- K&iacute;ch thước: 453x150x40MM(LxWxH).</p>","<p>- B&agrave;n ph&iacute;m LED 7 m&agrave;u, thiết kế chống nước (d&agrave;nh cho Gaming).<br />- Anti Ghosting: 19 ph&iacute;m<br />- Ph&iacute;m Functions: 12 ph&iacute;m<br />- Độ bền ph&iacute;m: 10 triệu lượt nhấn<br />- Kết nối: USB 2.0<br />- D&acirc;y Cable: 1.6m<br />- Trọng lượng: 715G<br />- K&iacute;ch thước: 453x150x40MM(LxWxH).</p>",,105,http://shop.gcafe.vn/media/catalog/product/b/a/ban-phim-coolerplus-cpk-x2-2.jpg,0,170000,0,0,,1,Bàn phím CoolerPlus CPK X2 Đỏ,,Bàn phím CoolerPlus CPK X2 Đỏ,189000.0,1703643 ban phim coolerplus cpk x2 do ban phim do,,0.0,1703643,0.0,0.0,,5,ban-phim-coolerplus-cpk-x2-usb-full-size-gaming-led-d-phim-den,,0
03-N002-99,,Bàn Phím,Sửa Mã SP,Vàng,"<p>- Loại b&agrave;n ph&iacute;m: b&aacute;n cơ<br />- M&agrave;u sắc: Đen, mặt mạ v&agrave;ng tĩnh điện<br />- C&ocirc;ng nghệ xuy&ecirc;n LED chữ, chống nước<br />- Kết nối: USB 2.0, tương th&iacute;ch mọi hệ điều h&agrave;nh<br />- Độ bền ph&iacute;m &gt; 10.000.000 lượt bấm<br />- Số Ph&iacute;m : 104 ph&iacute;m<br />- Tổ hợp 19 ph&iacute;m Antighost, 12 n&uacute;t Functions.</p>","<p>- Loại b&agrave;n ph&iacute;m: b&aacute;n cơ<br />- M&agrave;u sắc: Đen, mặt mạ v&agrave;ng tĩnh điện<br />- C&ocirc;ng nghệ xuy&ecirc;n LED chữ, chống nước<br />- Kết nối: USB 2.0, tương th&iacute;ch mọi hệ điều h&agrave;nh<br />- Độ bền ph&iacute;m &gt; 10.000.000 lượt bấm<br />- Số Ph&iacute;m : 104 ph&iacute;m<br />- Tổ hợp 19 ph&iacute;m Antighost, 12 n&uacute;t Functions.</p>",,106,http://shop.gcafe.vn/media/catalog/product/x/4/x4d-1-700x700_1.png,89,250000,19318182,0,,1,Bàn phím bán cơ CoolerPlus CPK X4 USB (Vàng),,Bàn phím bán cơ CoolerPlus CPK X4 USB (Vàng),320000.0,1703438 ban phim ban co coolerplus cpk x4 usb (vang) ban phim vang,,0.0,1703438,0.0,0.0,,5,ban-phim-ban-co-coolerplus-cpk-x4-usb-full-size-gaming-led-gold-phim-den,Vàng,0
03-N002-99,TH999999,Bàn Phím,Sửa Mã SP,,,,,107,http://shop.gcafe.vn/media/catalog/product/x/5/x55-700x700.jpg,0,,0,0,,2,Bàn phím CoolerPlus CPK X5,,Bàn phím CoolerPlus CPK X5,0.0,1705001 ban phim coolerplus cpk x5 ban phim  th999999,,0.0,1705001,0.0,0.0,,0,ban-phim-coolerplus-cpk-x5,,0
03-N002-99,,Bàn Phím,Sửa Mã SP,Đỏ,"- Key switch: waterproof
- Tuổi thị lần bấm :10 triệu lần
- Kết nối : USB full speed
- Key Force: 55 +-15G
- Chiều dài dây: 1.6M full copper
- Kích thước: 456x167x23MM(LxMxH)
- Trọng lượng :1004G
- Số key: 104","- Key switch: waterproof
- Tuổi thị lần bấm :10 triệu lần
- Kết nối : USB full speed
- Key Force: 55 +-15G
- Chiều dài dây: 1.6M full copper
- Kích thước: 456x167x23MM(LxMxH)
- Trọng lượng :1004G
- Số key: 104",,108,http://shop.gcafe.vn/media/catalog/product/b/a/ban-phim-coolerplus-cpk-x5.jpg,45,190193,0,0,,1,Bàn phím CoolerPlus CPK X5 (Đỏ),,Bàn phím CoolerPlus CPK X5 (Đỏ),200000.0,1703645 ban phim coolerplus cpk x5 (do) ban phim do,,0.0,1703645,0.0,0.0,CPK,5,ban-phim-coolerplus-cpk-x5-usb-full-size-gaming-d-phim-den,Đỏ,0
03-N002-99,,Bàn Phím,Sửa Mã SP,Đen xanh,"<p>- Giao tiếp USB 2.0 <br />- Nhựa ABS, chữ khắc Laser kh&ocirc;ng bay m&agrave;u. <br />- Độ bền: 10 triệu lần bấm, bảng mạch silicon 3 lớp <br />- Chống nước.</p>","<p>- Giao tiếp USB 2.0 <br />- Nhựa ABS, chữ khắc Laser kh&ocirc;ng bay m&agrave;u. <br />- Độ bền: 10 triệu lần bấm, bảng mạch silicon 3 lớp <br />- Chống nước.</p>",,109,http://shop.gcafe.vn/media/catalog/product/x/5/x55-700x700_1.jpg,49,185000,0,0,,1,Bàn phím CoolerPlus CPK X5 Đen/xanh,,Bàn phím CoolerPlus CPK X5 Đen/xanh,204000.0,1703644 ban phim coolerplus cpk x5 den/xanh ban phim den xanh,,0.0,1703644,0.0,0.0,CPK,5,ban-phim-coolerplus-cpk-x5-usb-full-size-gaming-den-phim-den-xanh,Đen xanh,0
03-N002-99,,Bàn Phím,Sửa Mã SP,Đen,"- Bàn phím LED, thiết kế chống nước (dành cho Gaming).
- Anti Ghosting: 19 phím
- Phím Functions: 12 phím
- Độ bền phím: 10 triệu lượt nhấn
- Kết nối: USB 2.0
- Dây Cable: 1.6m.","- Bàn phím LED, thiết kế chống nước (dành cho Gaming).
- Anti Ghosting: 19 phím
- Phím Functions: 12 phím
- Độ bền phím: 10 triệu lượt nhấn
- Kết nối: USB 2.0
- Dây Cable: 1.6m.",,112,http://shop.gcafe.vn/media/catalog/product/b/a/ban-phim-coolerplus-cpk-x6s-gaming-1.jpg,44,220000,6800000,0,,1,Bàn phím CoolerPlus CPK X6S Gaming đen,,Bàn phím CoolerPlus CPK X6S Gaming đen,275000.0,1703648 ban phim coolerplus cpk x6s gaming den ban phim den,,0.0,1703648,0.0,0.0,CPK,5,ban-phim-coolerplus-cpk-x6s-gaming-den,Đen,0
03-N002-99,,Bàn Phím,Sửa Mã SP,Đỏ,"- Bàn phím LED, thiết kế chống nước (dành cho Gaming).
- Anti Ghosting: 19 phím
- Phím Functions: 12 phím
- Độ bền phím: 10 triệu lượt nhấn
- Kết nối: USB 2.0
- Dây Cable: 1.6m.","- Bàn phím LED, thiết kế chống nước (dành cho Gaming).
- Anti Ghosting: 19 phím
- Phím Functions: 12 phím
- Độ bền phím: 10 triệu lượt nhấn
- Kết nối: USB 2.0
- Dây Cable: 1.6m.",,113,http://shop.gcafe.vn/media/catalog/product/b/a/ban-phim-coolerplus-cpk-x6-gaming-1.jpg,41,220000,6000000,0,,1,Bàn phím CoolerPlus CPK X6S Gaming Đỏ,,Bàn phím CoolerPlus CPK X6S Gaming Đỏ,270000.0,1703649 ban phim coolerplus cpk x6s gaming do ban phim do,,0.0,1703649,0.0,0.0,CPK,5,ban-phim-coolerplus-cpk-x6s-usb-full-size-gaming-led-d-phim-den,Đỏ,0
,CoolerPlus,Bàn Phím,Sửa Mã SP,,,,,114,http://shop.gcafe.vn/media/catalog/product/c/o/coolerplus_cpk_x6s_plus.jpg,0,,0,0,,2,Bàn phím CoolerPlus CPK X6S Plus,,Bàn phím CoolerPlus CPK X6S Plus,0.0,1704946 ban phim coolerplus cpk x6s plus ban phim  coolerplus,,0.0,1704946,0.0,0.0,,0,ban-phim-coolerplus-cpk-x6s-plus,,0
03-N002-99,,Bàn Phím,Sửa Mã SP,Đỏ,"- Bàn phím xuyên LED 3 màu, thiết kế chống nước ( Chíp xử lý chuyên nghiệp dành riêng cho Gaming).
- Chất liệu: Nhựa cao cấp ABS chịu lực
- Anti Ghosting: 19 phím
- Phím Functions: 12 phím
- Độ bền phím: 10 triệu lượt nhấn
- Kết nối: USB 2.0, tương thích các hệ điều hành.
- Dây Cable: 1.6m (Chống đứt, chống nhiễu, chống xoắn)","- Bàn phím xuyên LED 3 màu, thiết kế chống nước ( Chíp xử lý chuyên nghiệp dành riêng cho Gaming).
- Chất liệu: Nhựa cao cấp ABS chịu lực
- Anti Ghosting: 19 phím
- Phím Functions: 12 phím
- Độ bền phím: 10 triệu lượt nhấn
- Kết nối: USB 2.0, tương thích các hệ điều hành.
- Dây Cable: 1.6m (Chống đứt, chống nhiễu, chống xoắn)",,115,http://shop.gcafe.vn/media/catalog/product/x/6/x6p1-700x700_8.png,11,230000,0,0,,1,Bàn phím CoolerPlus CPK X6S Gaming Plus Đỏ,KX6SP,Bàn phím CoolerPlus CPK X6S Gaming Plus Đỏ,300000.0,1703647 ban phim coolerplus cpk x6s gaming plus do ban phim do,,0.0,1703647,0.0,0.0,CPK,5,ban-phim-coolerplus-cpk-x6s-plus-usb-full-size-gaming-led-d-phim-den,Đỏ,0
03-N002-99,Khác,Bàn Phím,Sửa Mã SP,,,,,117,http://supplier.teko.vn/storage/f70b7f5a13a55b789f22c9b879cb9804.png,0,,0,0,,2,"Bàn phím CoolerPlus CPK X7 USB Full-size Gaming Led (Đỏ, phím đen)",,"Bàn phím CoolerPlus CPK X7 USB Full-size Gaming Led (Đỏ, phím đen)",0.0,"1703650 ban phim coolerplus cpk x7 usb full-size gaming led (do, phim den) ban phim  khac",,0.0,1703650,0.0,0.0,,0,ban-phim-coolerplus-cpk-x7-gaming-d,,0
03-N002-99,,Bàn Phím,Sửa Mã SP,Vàng,"- Bàn phím LED 7 màu, thiết kế chống nước ( Chíp xử lý chuyên nghiệp dành riêng cho Gaming).
- Chất liệu: Hợp kim nhôm, chống tĩnh điện.
- Anti Ghosting: 19 phím
- Phím Functions: 12 phím
- Độ bền phím: 10 triệu lượt nhấn
- Kết nối: USB 2.0, tương thích các hệ điều hành.
- Dây Cable: 1.6m (Chống đứt, chống nhiễu, chống xoắn).","- Bàn phím LED 7 màu, thiết kế chống nước ( Chíp xử lý chuyên nghiệp dành riêng cho Gaming).
- Chất liệu: Hợp kim nhôm, chống tĩnh điện.
- Anti Ghosting: 19 phím
- Phím Functions: 12 phím
- Độ bền phím: 10 triệu lượt nhấn
- Kết nối: USB 2.0, tương thích các hệ điều hành.
- Dây Cable: 1.6m (Chống đứt, chống nhiễu, chống xoắn).",,118,http://shop.gcafe.vn/media/catalog/product/b/a/ban-phim-coolerplus-cpk-x8-1.jpg,21,379774,0,0,,1,Bàn phím CoolerPlus CPK X8,,Bàn phím CoolerPlus CPK X8,450000.0,1703651 ban phim coolerplus cpk x8 ban phim vang,,0.0,1703651,0.0,0.0,CPK,5,ban-phim-coolerplus-cpk-x8,Đỏ,0
03-N002-99,Khác,Bàn Phím,Sửa Mã SP,,,,,120,http://phongvu.vn/media/catalog/product/c/o/coolerplus_leader_01.jpg,0,,0,0,,2,"Bàn phím cơ CoolerPlus Leader Blue Cherry Switch USB Full-size Gaming Led (Gold, phím đen)",,"Bàn phím cơ CoolerPlus Leader Blue Cherry Switch USB Full-size Gaming Led (Gold, phím đen)",0.0,"1703659 ban phim co coolerplus leader blue cherry switch usb full-size gaming led (gold, phim den) ban phim  khac",,0.0,1703659,0.0,0.0,,0,ban-phim-co-coolerplus-leader,,0
03-N002-99,,Bàn Phím,Sửa Mã SP,,,,,121,http://phongvu.vn/media/catalog/product/b/_/b_n_ph_m_proone_storm_c_3.png,0,,0,0,,2,Bàn phím CoolerPlus Proone Storm,,Bàn phím CoolerPlus Proone Storm,0.0,1703652 ban phim coolerplus proone storm ban phim,,0.0,1703652,0.0,0.0,,0,ban-phim-coolerplus-proone-storm,,0
03-N002-99,,Bàn Phím,Sửa Mã SP,Đen,,,,122,http://shop.gcafe.vn/media/catalog/product/b/_/b_n_ph_m_proone_world_c_.jpg,0,,0,0,,2,Bàn phím CoolerPlus Proone World,,Bàn phím CoolerPlus Proone World,0.0,1703653 ban phim coolerplus proone world ban phim den,,0.0,1703653,0.0,0.0,,0,ban-phim-coolerplus-proone-world,,0
03-N002-09,CORSAIR,Bàn Phím,Sửa Mã SP,Đen,"<p>- Khung nh&ocirc;m mạ kẽm anodized cho độ bền v&agrave; thẩm mỹ cao.<br />- Led tuỳ biến v&agrave; Keycap font chữ lớn gi&uacute;p tăng độ s&aacute;ng.<br />- Hỗ trợ Corsair Utility Engine (CUE) cho ph&eacute;p tối ưu h&oacute;a Macro v&agrave; &aacute;nh s&aacute;ng tuỳ chỉnh.<br />- Sử dụng Cherry MX red switch cho tốc độ phản hồi t&iacute;n hiệu cao khi chơi game.<br />- Full Key Rollover tr&ecirc;n USB.<br />- K&ecirc; tay c&oacute; thể th&aacute;o rời gọn g&agrave;ng khi di chuyển.</p><br/><i><font color=""red"">Chỉ áp dụng đặt hàng online</font></i>","<p>- Khung nh&ocirc;m mạ kẽm anodized cho độ bền v&agrave; thẩm mỹ cao.<br />- Led tuỳ biến v&agrave; Keycap font chữ lớn gi&uacute;p tăng độ s&aacute;ng.<br />- Hỗ trợ Corsair Utility Engine (CUE) cho ph&eacute;p tối ưu h&oacute;a Macro v&agrave; &aacute;nh s&aacute;ng tuỳ chỉnh.<br />- Sử dụng Cherry MX red switch cho tốc độ phản hồi t&iacute;n hiệu cao khi chơi game.<br />- Full Key Rollover tr&ecirc;n USB.<br />- K&ecirc; tay c&oacute; thể th&aacute;o rời gọn g&agrave;ng khi di chuyển.</p><br/><i><font color=""red"">Chỉ áp dụng đặt hàng online</font></i>",Vengeance,124,http://shop.gcafe.vn/media/catalog/product/2/0/2001223555_2.jpeg,-1,2490000,-1,1,,1,Bàn phím cơ Corsair K70 LUX xanh,CH-9000115-NA,Bàn phím cơ Corsair K70 LUX xanh,2990000.0,1703663 ban phim co corsair k70 lux xanh ban phim den corsair,,0.0,1703663,0.0,0.0,,1,ban-phim-co-corsair-k70-lux-xanh,blue switch,0
03-N002-09,CORSAIR,Bàn Phím,Sửa Mã SP,Đỏ,<p>- Khung nh&ocirc;m mạ kẽm anodized cho độ bền v&agrave; thẩm mỹ cao.<br />- Led tuỳ biến v&agrave; Keycap font chữ lớn gi&uacute;p tăng độ s&aacute;ng.<br />- Hỗ trợ Corsair Utility Engine (CUE) cho ph&eacute;p tối ưu h&oacute;a Macro v&agrave; &aacute;nh s&aacute;ng tuỳ chỉnh.<br />- Sử dụng Cherry MX red switch cho tốc độ phản hồi t&iacute;n hiệu cao khi chơi game.<br />- Full Key Rollover tr&ecirc;n USB.<br />- K&ecirc; tay c&oacute; thể th&aacute;o rời gọn g&agrave;ng khi di chuyển.</p>,<p>- Khung nh&ocirc;m mạ kẽm anodized cho độ bền v&agrave; thẩm mỹ cao.<br />- Led tuỳ biến v&agrave; Keycap font chữ lớn gi&uacute;p tăng độ s&aacute;ng.<br />- Hỗ trợ Corsair Utility Engine (CUE) cho ph&eacute;p tối ưu h&oacute;a Macro v&agrave; &aacute;nh s&aacute;ng tuỳ chỉnh.<br />- Sử dụng Cherry MX red switch cho tốc độ phản hồi t&iacute;n hiệu cao khi chơi game.<br />- Full Key Rollover tr&ecirc;n USB.<br />- K&ecirc; tay c&oacute; thể th&aacute;o rời gọn g&agrave;ng khi di chuyển.</p>,Vengeance,126,http://shop.gcafe.vn/media/catalog/product/2/0/2001223555.jpeg,3,2490000,2263636,1,,1,Bàn phím  Corsair K70 LUX MX (Đỏ),CH-9101020-IT,Bàn phím  Corsair K70 LUX MX (Đỏ),2490000.0,1602933 ban phim  corsair k70 lux mx (do) ban phim do corsair,2490000.0000,1.0,1602933,0.0,0.0,,2,ban-phim-corsair-k70-lux-mx-do,"Red switch, red led",0
03-N002-09,CORSAIR,Bàn Phím,Sửa Mã SP,Đen,"<p>- Khung nh&ocirc;m mang lại sự chắc chắn cho sản phẩm<br />- Bộ điều khiển LED b&agrave;n ph&iacute;m với đang dạng nhiều chế độ kh&aacute;c nhau<br />- 100% Cherry MX D&acirc;y USB chắc chắn v&agrave; bền bỉ<br />- Chế độ anti-ghosting cho ph&eacute;p bấm tổ hợp ph&iacute;m c&ugrave;ng l&uacute;c<br />- Kết cấu ph&ugrave; hợp cho chơi c&aacute;c game FPS / MOBA</p><br/><i><font color=""red"">Chỉ áp dụng đặt hàng online</font></i>","<p>- Khung nh&ocirc;m mang lại sự chắc chắn cho sản phẩm<br />- Bộ điều khiển LED b&agrave;n ph&iacute;m với đang dạng nhiều chế độ kh&aacute;c nhau<br />- 100% Cherry MX D&acirc;y USB chắc chắn v&agrave; bền bỉ<br />- Chế độ anti-ghosting cho ph&eacute;p bấm tổ hợp ph&iacute;m c&ugrave;ng l&uacute;c<br />- Kết cấu ph&ugrave; hợp cho chơi c&aacute;c game FPS / MOBA</p><br/><i><font color=""red"">Chỉ áp dụng đặt hàng online</font></i>",Vengeance,129,http://shop.gcafe.vn/media/catalog/product/c/o/corsair_k70_rapidfire_-_cherry_mx_speed_-_red_led.png,-1,2490000,-1,1,,1,Bàn phím cơ Corsair K70 RAPIDFIRE - Cherry MX Speed - Red LED (CH-9101024-EU),CH-9101024-NA,Bàn phím cơ Corsair K70 RAPIDFIRE - Cherry MX Speed - Red LED (CH-9101024-EU),3498000.0,1703664 ban phim co corsair k70 rapidfire - cherry mx speed - red led (ch-9101024-eu) ban phim den corsair,,0.0,1703664,0.0,0.0,,1,ban-phim-co-corsair-k70-rapidfire-cherry-mx-speed-red-led-ch-9101024-eu,Cherry MX Speed - Red LED,0
03-N002-09,CORSAIR,Bàn Phím,Sửa Mã SP,,,,,130,http://phongvu.vn/media/catalog/product/s/t/strafe_na_mx_red_02_2.png,0,2310009,0,0,,2,"Bàn phím cơ Corsair Gaming Strafe Red Cherry MX Switch USB Full-size Red Led (Đen, phím đen) (CH-9000088-NA)",,"Bàn phím cơ Corsair Gaming Strafe Red Cherry MX Switch USB Full-size Red Led (Đen, phím đen) (CH-9000088-NA)",2470000.0,"1601382 ban phim co corsair gaming strafe red cherry mx switch usb full-size red led (den, phim den) (ch-9000088-na) ban phim  corsair",,0.0,1601382,0.0,0.0,,0,ban-phim-co-corsair-gaming-strafe-red-cherry-mx-switch-usb-full-size-red-led-den-phim-den-ch-9000088-na,,0
